,language,question_id,question_name,question_text,instruction,question_type,question_category,option_id,question_choice
2010,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,6395924.0,800 Lev – 1399 Lev p/m
2011,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,6397408.0,1400 Lev – 2899 Lev p/m
2012,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,6398206.0,2900 Lev – 4599 Lev p/m
2013,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,6399100.0,4600 Lev – 5899 Lev p/m
2014,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,6400298.0,5900 Lev - 8399 Lev p/m
2015,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,6401485.0,8400 Lev – 12499 Lev p/m
2016,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,6403598.0,More than 12500 Lev p/m
2060,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10317192.0,0 - 299.000 ISK p/m
2061,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10319726.0,300.000 - 499.000 ISK p/m
2062,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10320818.0,500.000 - 799.000 ISK p/m
2063,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10323982.0,800.000 - 1.200.000 ISK p/m
2064,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10324649.0,1.200.000 - 2.000.000 ISK p/m
2065,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10327320.0,2.000.000 ­- 3.000.000 ISK p/m
2066,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10329170.0,More than 3.000.000 ISK p/m
2071,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10671375.0,More than 1.65m TWD
2072,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10753405.0,Less than 450 PEN p/m
2073,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10756689.0,451 - 750 PEN p/m
2074,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10759063.0,751 - 1500 PEN p/m
2075,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10760932.0,1501 - 2250 PEN p/m
2076,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10763272.0,2251 - 4500 PEN p/m
2077,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10764205.0,4501 - 7500 PEN p/m
2078,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10766308.0,More than 7500 PEN p/m
2079,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10794098.0,Less than 1500 ARS p/m
2080,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10796408.0,1501 - 3000 ARS p/m
2081,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10799745.0,3001 - 4500 ARS p/m
2082,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10802611.0,4501 - 6000 ARS p/m
2083,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10803392.0,6001 - 7500 ARS p/m
2084,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10805965.0,7501 - 9000 ARS p/m
2085,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10807574.0,9001 - 10500 ARS p/m
2086,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10811200.0,10501 - 12000 ARS p/m
2087,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10812171.0,12001 - 13500 ARS p/m
2088,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10814499.0,13501 - 15000 ARS p/m
2089,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10817331.0,More than 15000 ARS p/m
2090,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10848033.0,Less than CHF 25 000
2091,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10849948.0,CHF 25 000 - CHF 49 999
2092,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10852987.0,CHF 50 000 - CHF 74 999
2093,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10854729.0,CHF 75 000 - CHF 104 999
2094,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10857057.0,CHF 105 000 - CHF 149 999
2095,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10857760.0,More than CHF 150 000
2096,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10956594.0,Less than 50 000 HUF p/m
2097,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10958421.0,50 000 – 80 000 HUF p/m
2098,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10962502.0,80 001 – 120 000 HUF p/m
2099,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10964512.0,120 001 – 170 000 HUF p/m
2100,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10965307.0,170 001 – 250 000 HUF p/m
2101,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10968237.0,250 001 – 350 000 HUF p/m
2102,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10969626.0,350 001 – 500 000 HUF p/m
2103,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10973596.0,More than 500 000 HUF p/m
2104,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10990965.0,Less than 500 PLN p/m
2105,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10994291.0,500 – 1 000 PLN p/m
2106,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10995075.0,1001 – 1 500 PLN p/m
2107,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,10999313.0,1 501 – 2 000 PLN p/m
2108,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11000782.0,2 001 – 3 000 PLN p/m
2109,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11003213.0,3 001 – 4 000 PLN p/m
2110,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11006496.0,4 001 – 5 000 PLN p/m
2111,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11007679.0,5 001 – 6 000 PLN p/m
2112,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11009768.0,6 001 – 7 000 PLN p/m
2113,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11011985.0,7 001 – 8 000 PLN p/m
2114,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11013472.0,8 001 – 9 000 PLN p/m
2115,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11016653.0,9 001 – 10 000 PLN p/m
2116,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11019767.0,More than 10 000 PLN p/m
2117,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11051547.0,Less than 600 RON p/m
2118,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11055100.0,600 - 1000 RON p/m
2119,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11057549.0,1001 - 1400 RON p/m
2120,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11058670.0,1401 - 1800 RON p/m
2121,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11062056.0,1801 - 2200 RON p/m
2122,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11063218.0,2201 - 2600 RON p/m
2123,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11065811.0,2601 - 3000 RON p/m
2124,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11066955.0,3001 - 3400 RON p/m
2125,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11070884.0,3401 - 3800 RON p/m
2126,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11072750.0,3801 - 4200 RON p/m
2127,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11073863.0,4201 - 4600 RON p/m
2128,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11077502.0,4601 - 5000 RON p/m
2129,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11079345.0,5001 - 5400 RON p/m
2130,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11082098.0,5401 - 5800 RON p/m
2131,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11084565.0,5801 - 6200 RON p/m
2132,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11087087.0,6201 - 6600 RON p/m
2133,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11088119.0,Above 6600 RON p/m
2141,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11158742.0,Less than 325 000 CZK
2142,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11160543.0,325 000 - 549 999 CZK
2143,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11163982.0,550 000 - 1 249 999 CZK
2144,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11164709.0,1 250 000 - 1 749 999 CZK
2145,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11166839.0,1 750 000 - 2 499 999 CZK
2146,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11169506.0,2 500 000 - 3 499 999 CZK
2147,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11172087.0,3 500 000 - 5 000 000 CZK
2148,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11174247.0,More than 5 000 000 CZK
2149,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11197898.0,Less than 500 BRL p/m
2150,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11199251.0,500 - 1000 BRL p/m
2151,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11202567.0,1001 - 1500 BRL p/m
2152,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11203886.0,1501 - 2500 BRL p/m
2153,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11206820.0,2501 - 4500 BRL p/m
2154,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11207346.0,4501 - 8000 BRL p/m
2155,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11210868.0,8001 - 15 000 BRL p/m
2156,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11213016.0,More than 15 000 BRL p/m
2157,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11959355.0,Less than CLP$ 150.000 p/m
2158,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11964185.0,CLP$ 150.000 - CLP$ 300.000 p/m
2159,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11964741.0,CLP$ 300.001 - CLP$ 450.000 p/m
2160,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11966988.0,CLP$ 450.001 - CLP$ 600.000 p/m
2161,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11969611.0,CLP$ 600.001 - CLP$ 750.000 p/m
2162,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11972501.0,CLP$ 750.001 - CLP$ 900.000 p/m
2163,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11976916.0,CLP$ 900.001 - CLP$ 1050.000 p/m
2164,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11977223.0,CLP$ 1050.001 - CLP$ 1200.000 p/m
2165,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11979934.0,CLP$ 1200.001 - CLP$ 1350.000 p/m
2166,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11982087.0,CLP$ 1350.001 - CLP$ 1.500.000 p/m
2167,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11984720.0,CLP$ 1.500.001 - CLP$ 2.250.000 p/m
2168,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11987482.0,CLP$ 2.250.001 - CLP3.000.000 p/m
2169,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,11990375.0,More than CLP$ 3.000.000 p/m
2170,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12023465.0,Less than COP 21 750
2171,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12026071.0,COP 21 750 - COP 450 000
2172,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12028947.0,COP 450 001 - COP 900 000
2173,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12031019.0,COP 900 001 - COP 1 800 000
2174,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12034028.0,COP 1 800 001 - COP 2 700 000
2175,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12036123.0,COP 2 700 001 - COP 3 600 000
2176,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12041161.0,COP 3 600 001 - COP 4 500 000
2177,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12041690.0,COP 4 500 001 - COP 7 500 000
2178,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12046251.0,More than COP 7 500 000
2179,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12080209.0,Less than 500 TL p/m
2180,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12082952.0,500 - 999 TL p/m
2198,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12211586.0,Less than ZAR 800 p/m
2199,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12214485.0,ZAR 800 to ZAR 1 399 p/m
2200,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12218009.0,ZAR 1 400 - ZAR 2 499 p/m
2201,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12219758.0,ZAR 2 500 - ZAR 4 999 p/m
2202,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12222009.0,ZAR 5 000 - ZAR 7 999 p/m
2203,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12224782.0,ZAR 8 000 - ZAR 10 999 p/m
2204,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12227484.0,ZAR 11 000 - ZAR 19 999 p/m
2205,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12230259.0,ZAR 20 000 - ZAR 49 999 p/m
2206,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12232606.0,ZAR 50 000 - ZAR 100 000 p/m
2207,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,12235164.0,More than ZAR 100 000 p/m
2222,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17195031.0,0 - €550 p/m
2223,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17198735.0,€550 - €750 p/m
2224,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17204676.0,€750 - €1100 p/m
2225,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17208358.0,€1100 - €1600 p/m
2226,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17210667.0,More than €1600 p/m
2227,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17249952.0,0 - €300 p/m
2228,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17250311.0,€201 - €500 p/m
2229,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17255116.0,€501 - €800 p/m
2230,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17258686.0,€801 - €1000 p/m
2231,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17261604.0,€1001 - €1500 p/m
2232,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17267728.0,€1501 - €2000 p/m
2233,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,17271483.0,More than €2000 p/m
2234,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,19780555.0,Less than €500 p/m
2235,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,19783674.0,€500  -  €750 p/m
2236,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,19786952.0,€751 - €1250 p/m
2237,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,19791511.0,€1251 - €2000 p/m
2238,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,19796555.0,€2001 - €2500 p/m
2239,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,19799559.0,€2501 - €3000 p/m
2240,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,19804885.0,€3001 - €4500 p/m
2241,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,19810522.0,More than €4500 p/m
2248,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,67520014.0,Less than 799 KM p/m
2249,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,67532462.0,800 KM – 1399 KM p/m
2250,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,67554043.0,1400 KM – 2899 KM p/m
2251,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,67572406.0,2900 KM – 4599 KM p/m
2252,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,67580252.0,4600 KM – 5899 KM p/m
2253,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,67594080.0,5900 KM - 8399 KM p/m
2254,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,67601834.0,8400 KM – 12499 KM p/m
2255,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,67610131.0,More than 12500 KM p/m
2272,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,104606155.0,Don’t know
2273,english,PQ_202841,What is your current household income?,What is your current household income?,,1,9,2900031.0,Prefer not to say
2280,english,PQ_202842,What is your households net worth (not including homeownership)?,What is your households net worth (not including homeownership)?,,1,9,2900038.0,Prefer not to say
2281,english,PQ_202843,Do you actively participate in stock trading?,Do you actively participate in stock trading?,,1,9,2900039.0,Yes
2282,english,PQ_202843,Do you actively participate in stock trading?,Do you actively participate in stock trading?,,1,9,2900040.0,No
2283,english,PQ_202843,Do you actively participate in stock trading?,Do you actively participate in stock trading?,,1,9,2900041.0,Prefer not to say
2364,english,PQ_421449,Social Class - India,Social Class - India,,1,9,9978664.0,A1
2365,english,PQ_421449,Social Class - India,Social Class - India,,1,9,9978665.0,A2
2366,english,PQ_421449,Social Class - India,Social Class - India,,1,9,19986458.0,A3
2367,english,PQ_421449,Social Class - India,Social Class - India,,1,9,9978666.0,B1
2368,english,PQ_421449,Social Class - India,Social Class - India,,1,9,9978667.0,B2
2369,english,PQ_421449,Social Class - India,Social Class - India,,1,9,9978668.0,C1
2370,english,PQ_421449,Social Class - India,Social Class - India,,1,9,19986519.0,C2
2371,english,PQ_421449,Social Class - India,Social Class - India,,1,9,9978669.0,D1
2372,english,PQ_421449,Social Class - India,Social Class - India,,1,9,19986617.0,D2
2373,english,PQ_421449,Social Class - India,Social Class - India,,1,9,9978670.0,E1
2374,english,PQ_421449,Social Class - India,Social Class - India,,1,9,9978671.0,E2
2375,english,PQ_421449,Social Class - India,Social Class - India,,1,9,19986705.0,E3
2376,english,PQ_437677,Do you frequently buy children's clothing?,Do you frequently buy children's clothing?,,1,9,10945719.0,Yes
2377,english,PQ_437677,Do you frequently buy children's clothing?,Do you frequently buy children's clothing?,,1,9,10945720.0,No
2378,english,PQ_437677,Do you frequently buy children's clothing?,Do you frequently buy children's clothing?,,1,9,28919195.0,Prefer not to say
2379,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638562.0,Deodorant
2380,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638563.0,Shaving cream/ gel/ foam
2381,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638564.0,Hand sanitizer
2382,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638566.0,Shampoo
2383,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638565.0,Body wash/ Shower gel
2384,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638567.0,Soap
2385,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638568.0,Face wash
2386,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638569.0,Face cream
2387,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638570.0,Moisturizers
2388,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638571.0,Mouth wash
2389,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638572.0,Hair colour
2390,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638573.0,Hair gel
2391,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638574.0,I don’t use any of these
2392,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,16638575.0,Prefer not to answer
2393,english,PQ_569833,Which of the following toiletries do you use?,Which of the following toiletries do you use?,,2,9,61718031.0,Makeup/ cosmetics
2394,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492272.0,Electricity connection
2395,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492270.0,Ceiling fan
2396,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492273.0,LPG stove
2397,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492276.0,Two wheeler
2398,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492271.0,Colour TV
2399,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492275.0,Refrigerator
2400,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492277.0,Washing machine
2401,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492274.0,Personal computer/ Laptop
2402,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492269.0,Car/ Jeep/ Van
2403,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492268.0,Air conditioner
2404,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492267.0,Agricultural land
2405,english,PQ_644647,Which of the following products do you own/have access to at home?,Which of the following products do you own/have access to at home?,,2,9,19492278.0,None of these
2406,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109891.0,Air-conditioner / Air-purifier
2407,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109892.0,Dishwasher
2408,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109894.0,Electric water boiler / Kettle
2409,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109893.0,Electric fan
2410,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109895.0,Gas fire / Heater
2411,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109896.0,Hair dryer / Hair iron / Hair straightener
2412,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109897.0,Humidifier / Dehumidifier
2413,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109898.0,Iron / steam iron
2414,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109899.0,Oven / Microwave
2415,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109900.0,Refrigerator
2416,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109901.0,Sewing machine
2417,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109902.0,Speaker / Amplifier / Home cinema / Hi-Fi
2418,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109903.0,Steam mop
2419,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109904.0,Toaster
2420,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109905.0,TV
2421,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109906.0,Vacuum cleaner / Robot vacuum cleaner
2422,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109907.0,Washing machine
2423,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109908.0,Water dispenser / Water purifier
2424,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109909.0,None of the above
2425,english,PQ_812477,Have you purchased any of the following home appliances in the past year?,Have you purchased any of the following home appliances in the past year?,,2,9,26109910.0,Prefer not to say
2426,english,PQ_2116551,Which of the following product categories do you usually buy online?,Which of the following product categories do you usually buy online?,,2,9,84746787.0,Electronics and / or appliances
2427,english,PQ_2116551,Which of the following product categories do you usually buy online?,Which of the following product categories do you usually buy online?,,2,9,84746786.0,Clothing and Accessories / Footwear
2428,english,PQ_2116551,Which of the following product categories do you usually buy online?,Which of the following product categories do you usually buy online?,,2,9,84746789.0,Groceries (specific to food and/or produce)
2430,english,PQ_2116551,Which of the following product categories do you usually buy online?,Which of the following product categories do you usually buy online?,,2,9,84746790.0,Hiring financial products
2434,english,PQ_2116551,Which of the following product categories do you usually buy online?,Which of the following product categories do you usually buy online?,,2,9,84746785.0,Beauty Products
2435,english,PQ_2116551,Which of the following product categories do you usually buy online?,Which of the following product categories do you usually buy online?,,2,9,84746792.0,Medicine / health related Products
2436,english,PQ_2116551,Which of the following product categories do you usually buy online?,Which of the following product categories do you usually buy online?,,2,9,84746795.0,Other
2437,english,PQ_2116551,Which of the following product categories do you usually buy online?,Which of the following product categories do you usually buy online?,,2,9,84746796.0,I never buy products online
2438,english,PQ_2116551,Which of the following product categories do you usually buy online?,Which of the following product categories do you usually buy online?,,2,9,84746797.0,Prefer not to say
2445,english,PQ_202906,How often do you listen to radio?,How often do you listen to radio?,,1,10,2900935.0,Daily
2446,english,PQ_202906,How often do you listen to radio?,How often do you listen to radio?,,1,10,2900936.0,Weekly
2447,english,PQ_202906,How often do you listen to radio?,How often do you listen to radio?,,1,10,2900937.0,Rarely
2448,english,PQ_202906,How often do you listen to radio?,How often do you listen to radio?,,1,10,2900938.0,Never
2449,english,PQ_202906,How often do you listen to radio?,How often do you listen to radio?,,1,10,2900939.0,Prefer not to say
2450,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900940.0,Morning newspaper
2451,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900941.0,Evening newspaper
2452,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900942.0,Daily financial newspapers
2453,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900943.0,Newspaper inserts (e.g. TV guide)
2454,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900944.0,Free newspapers (e.g. Metro)
2455,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900945.0,Arts & crafts magazines
2456,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900946.0,Automotive magazines
2457,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900947.0,Camping & Boating magazines
